VName,FYEAR,Payment
Rocky Hill,2005,3087025.4499999997
Rocky Hill,2006,3360116.27
Rocky Hill,2007,3349776.919999999
Rocky Hill,2008,4528473.4
Rocky Hill,2009,4354805.27
Rocky Hill,2010,4969949.87
Rocky Hill,2011,5159518.670000002
Rocky Hill,2012,4701560.640000001
Rocky Hill,2013,4865094.43
Rocky Hill,2014,5231790.870000001
Rocky Hill,2015,5243909.249999998
Rocky Hill,2016,5930076.480000001
Rocky Hill,2017,5967652.439999999
Rocky Hill,2018,5795380.959999999
Salem,2004,3004762.9299999997
Salem,2005,3033352.25
Salem,2006,3175391.56
Salem,2007,3147981.870000001
Salem,2008,3348576.0099999993
Salem,2009,3593870.3600000003
Salem,2010,3579490.2500000005
Salem,2011,3536358.2299999995
Salem,2012,3654112.660000001
Salem,2013,3711254.86
Salem,2014,3610342.4299999992
Salem,2015,3792174.869999999
Salem,2016,3631000.01
Salem,2017,3444443.1800000006
Salem,2018,2898879.2400000007
Seymour,2004,9243067.83
Seymour,2005,9587075.799999999
Seymour,2006,9865778.02
Seymour,2007,10136419.87
Seymour,2008,11010760.41
Seymour,2009,11499354.590000004
Seymour,2010,12277891.79
Seymour,2011,11906934.690000003
Seymour,2012,12324959.570000002
Seymour,2013,12318327.1
Seymour,2014,12689683.139999999
Seymour,2015,12577346.299999999
Seymour,2016,12731548.180000002
Seymour,2017,12657063.850000001
Seymour,2018,11216961.27
Shelton,2004,7024732.6
Shelton,2005,7030130.730000001
Shelton,2006,7897397.159999999
Shelton,2007,8496370.889999999
Shelton,2008,8516633.0
Shelton,2009,8784976.45
Shelton,2010,9317471.55
Shelton,2011,8203643.670000002
Shelton,2012,8387747.86
Shelton,2013,9463912.53
Shelton,2014,8749125.819999998
Shelton,2015,8658416.939999998
Shelton,2016,8960513.349999998
Shelton,2017,10354676.089999998
Shelton,2018,8607198.27
Sherman,2004,292170.0
Sherman,2005,312300.0
Sherman,2006,341454.0
Sherman,2007,362672.0
Sherman,2008,528347.0
Sherman,2009,519332.0
Sherman,2010,485568.0
Sherman,2011,565682.0
Sherman,2012,471209.0
Sherman,2013,494584.0
Sherman,2014,472566.0
Sherman,2015,512183.0
Sherman,2016,360468.0
Sherman,2017,180315.0
Sherman,2018,159977.0
Simsbury,2004,3951817.15
Simsbury,2005,3875230.260000001
Simsbury,2006,4879133.96
Simsbury,2007,5930741.629999998
Simsbury,2008,8179355.190000001
Simsbury,2009,8126781.58
Simsbury,2010,9176370.95
Simsbury,2011,9249218.44
Simsbury,2012,9391657.89
Simsbury,2013,9122925.150000002
Simsbury,2014,9689523.090000002
Simsbury,2015,9317611.25
Simsbury,2016,9434067.61
Simsbury,2017,9657956.17
Simsbury,2018,9645480.85
Somers,2004,5213384.0
Somers,2005,5400191.129999999
Somers,2006,5680194.91
Somers,2007,5880405.54
Somers,2008,6764770.89
Somers,2009,7135461.449999999
Somers,2010,7287941.74
Somers,2011,7351204.590000002
Somers,2012,7407960.930000002
Somers,2013,7082288.230000001
Somers,2014,7150935.05
Somers,2015,6970603.21
Somers,2016,6921118.57
Somers,2017,6586598.0
Somers,2018,6011570.0
South Windsor,2004,10964344.02
South Windsor,2005,11675628.539999997
South Windsor,2006,12179161.940000001
South Windsor,2007,12996715.829999998
South Windsor,2008,15236529.689999996
South Windsor,2009,16011043.049999997
South Windsor,2010,16087680.290000001
South Windsor,2011,16293699.38
South Windsor,2012,16609662.21
South Windsor,2013,15993955.4
South Windsor,2014,16762510.56
South Windsor,2015,16858763.720000003
South Windsor,2016,16945947.130000003
South Windsor,2017,16227908.839999994
South Windsor,2018,14260499.299999999
Southington,2004,18482098.01
Southington,2005,19275600.930000007
Southington,2006,20370392.600000005
Southington,2007,20354769.769999996
Southington,2008,23647999.84999999
Southington,2009,24274716.550000004
Southington,2010,24928337.270000007
Southington,2011,25368215.07000001
Southington,2012,26252381.6
Southington,2013,25619919.759999998
Southington,2014,26204759.280000005
Southington,2015,26179213.799999997
Southington,2016,26345357.809999995
Southington,2017,25762952.040000007
Southington,2018,23024287.819999997
Sprague,2004,2876206.13
Sprague,2005,3076832.08
Sprague,2006,3271833.2400000007
Sprague,2007,3262123.72
Sprague,2008,3511007.3900000006
Sprague,2009,3185669.04
Sprague,2010,3276905.460000001
Sprague,2011,3276776.3500000006
Sprague,2012,3417519.6199999996
Sprague,2013,3275233.140000001
Sprague,2014,3363916.54
Sprague,2015,3279299.7699999996
Sprague,2016,3372203.48
Sprague,2017,3400527.8799999994
Sprague,2018,2913099.8799999994
Stafford,2004,9927076.11
Stafford,2005,10402556.840000002
Stafford,2006,10687718.28
Stafford,2007,10902054.170000002
Stafford,2008,11832356.240000002
Stafford,2009,12325838.62
Stafford,2010,12379582.98
Stafford,2011,12172121.97
Stafford,2012,12614053.07
Stafford,2013,12147059.130000005
Stafford,2014,12539506.099999998
Stafford,2015,11999009.100000003
Stafford,2016,11827059.949999997
Stafford,2017,11639902.039999997
Stafford,2018,9996311.4
Stamford,2004,20831588.83
Stamford,2005,25830077.439999998
Stamford,2006,26441063.34
Stamford,2007,29301674.73999999
Stamford,2008,30182288.720000003
Stamford,2009,30664011.669999998
Stamford,2010,37908500.260000005
Stamford,2011,37077250.519999996
Stamford,2012,36831104.93
Stamford,2013,41556346.06999999
Stamford,2014,44890025.58
Stamford,2015,44986663.13000001
Stamford,2016,49353024.03
Stamford,2017,44598288.57999999
Stamford,2018,44960986.43
Sterling,2004,2954034.0
Sterling,2005,2946342.0
Sterling,2006,3103818.0
Sterling,2007,3143001.0
Sterling,2008,3501440.14
Sterling,2009,3648371.749999999
Sterling,2010,3850132.1099999994
Sterling,2011,3839910.3899999997
Sterling,2012,4072274.94
Sterling,2013,3823158.8799999994
Sterling,2014,3994169.420000001
Sterling,2015,3949978.8799999994
Sterling,2016,4108100.0199999996
Sterling,2017,3796636.8399999994
Sterling,2018,3471706.7900000005
Stonington,2004,3069390.2800000003
Stonington,2005,3042560.1700000013
Stonington,2006,3500303.9600000004
Stonington,2007,3684850.849999999
Stonington,2008,4147972.1199999996
Stonington,2009,3940881.770000001
Stonington,2010,4194088.2400000007
Stonington,2011,4173721.4099999997
Stonington,2012,4135102.44
Stonington,2013,4270194.710000003
Stonington,2014,4183143.4000000004
Stonington,2015,4027706.3499999996
Stonington,2016,3985149.7300000004
Stonington,2017,3608719.9699999983
Stonington,2018,3386581.509999999
Stratford,2004,18407739.689999998
Stratford,2005,20964898.610000003
Stratford,2006,22327963.01
Stratford,2007,22130612.259999994
Stratford,2008,26353889.779999997
Stratford,2009,27801441.73
Stratford,2010,28336979.249999996
Stratford,2011,29596820.05999999
Stratford,2012,28384984.369999997
Stratford,2013,28514552.85
Stratford,2014,29319368.209999997
Stratford,2015,29415413.98000002
Stratford,2016,29890537.049999993
Stratford,2017,29041000.719999995
Stratford,2018,25980231.269999996
Suffield,2004,4704845.27
Suffield,2005,5230131.880000001
Suffield,2006,5605025.179999999
Suffield,2007,5920092.82
Suffield,2008,7596221.250000002
Suffield,2009,7620067.760000001
Suffield,2010,7909999.440000001
Suffield,2011,8201522.660000001
Suffield,2012,8530270.37
Suffield,2013,8643863.93
Suffield,2014,9514927.580000002
Suffield,2015,8946573.489999998
Suffield,2016,9558336.43
Suffield,2017,8793878.370000001
Suffield,2018,7970270.000000002
Thomaston,2004,5289216.96
Thomaston,2005,5636281.209999999
Thomaston,2006,5847130.2299999995
Thomaston,2007,6120874.34
Thomaston,2008,6713122.259999999
Thomaston,2009,7005733.259999999
Thomaston,2010,7225336.8500000015
Thomaston,2011,7053480.000000002
Thomaston,2012,7170631.120000001
Thomaston,2013,7165307.18
Thomaston,2014,6875316.72
Thomaston,2015,6839104.699999999
Thomaston,2016,6954304.790000001
Thomaston,2017,6654987.420000001
Thomaston,2018,6179263.699999999
Thompson,2004,7835784.71
Thompson,2005,7867889.649999999
Thompson,2006,8406851.899999999
Thompson,2007,8602043.209999999
Thompson,2008,9228274.379999999
Thompson,2009,9746926.900000002
Thompson,2010,9492246.240000002
Thompson,2011,9405699.45
Thompson,2012,9661389.350000001
Thompson,2013,9362967.000000002
Thompson,2014,9261424.04
Thompson,2015,9345857.14
Thompson,2016,9161812.950000001
Thompson,2017,8943740.96
Thompson,2018,9173267.140000002
Tolland,2004,10122671.73
Tolland,2005,10297246.869999997
Tolland,2006,10882198.690000003
Tolland,2007,10988684.429999998
Tolland,2008,12528557.069999998
Tolland,2009,13169063.929999998
Tolland,2010,13373133.010000002
Tolland,2011,13264148.859999998
Tolland,2012,13317324.170000002
Tolland,2013,13078017.389999997
Tolland,2014,13242970.8
Tolland,2015,13158192.430000002
Tolland,2016,13231987.389999999
Tolland,2017,12822293.66
Tolland,2018,11085300.949999996
Torrington,2004,23293560.939999998
Torrington,2005,24031409.859999996
Torrington,2006,25363273.209999997
Torrington,2007,26151792.96
Torrington,2008,29194809.490000002
Torrington,2009,30170820.210000005
Torrington,2010,30301336.949999996
Torrington,2011,31071607.52
Torrington,2012,30024832.540000003
Torrington,2013,29890107.32
Torrington,2014,30972067.5
Torrington,2015,30724619.81
Torrington,2016,32472026.999999996
Torrington,2017,31564737.480000004
Torrington,2018,31582587.58
Trumbull,2004,4019731.85
Trumbull,2005,5285839.37
Trumbull,2006,6078199.609999999
Trumbull,2007,5447364.18
Trumbull,2008,6673163.430000001
Trumbull,2009,6569947.650000002
Trumbull,2010,7805650.1400000015
Trumbull,2011,7417826.569999999
Trumbull,2012,7076032.040000003
Trumbull,2013,7034237.580000002
Trumbull,2014,7209273.020000001
Trumbull,2015,7532140.929999998
Trumbull,2016,7772470.339999999
Trumbull,2017,7517517.54
Trumbull,2018,7198430.95
Union,2004,258405.0
Union,2005,260902.22
Union,2006,264849.70999999996
Union,2007,275604.45
Union,2008,294442.16
Union,2009,289185.18999999994
Union,2010,307220.72
Union,2011,295799.97
Union,2012,294699.18999999994
Union,2013,285409.79000000004
Union,2014,310797.6500000001
Union,2015,305622.8999999999
Union,2016,285311.87
Union,2017,267246.04999999993
Union,2018,235217.91000000003
Vernon,2004,18107087.22
Vernon,2005,18804268.060000002
Vernon,2006,19982109.67
Vernon,2007,19785921.27
Vernon,2008,21425382.459999997
Vernon,2009,21897509.130000003
Vernon,2010,22337960.279999994
Vernon,2011,22932877.01
Vernon,2012,22345055.209999997
Vernon,2013,23295061.09
Vernon,2014,23804766.78
Vernon,2015,24206035.950000003
Vernon,2016,25177839.090000004
Vernon,2017,24453669.219999995
Vernon,2018,25229016.23
Voluntown,2004,2538375.63
Voluntown,2005,2583920.6400000006
Voluntown,2006,2722985.25
Voluntown,2007,2826596.239999999
Voluntown,2008,2820767.1399999997
Voluntown,2009,2975919.2999999993
Voluntown,2010,3010282.0100000007
Voluntown,2011,2935969.990000001
Voluntown,2012,3020222.1200000015
Voluntown,2013,2965319.7399999998
Voluntown,2014,2946759.63
Voluntown,2015,2981374.960000001
Voluntown,2016,3100721.2699999986
Voluntown,2017,2928522.8800000004
Voluntown,2018,2641417.7900000005
Wallingford,2004,21770388.189999998
Wallingford,2005,22599626.849999998
Wallingford,2006,23286530.859999992
Wallingford,2007,23618493.970000003
Wallingford,2008,26330823.25
Wallingford,2009,27290733.699999996
Wallingford,2010,28352596.08
Wallingford,2011,27705946.219999995
Wallingford,2012,28799894.519999996
Wallingford,2013,27648814.850000005
Wallingford,2014,28267604.13999999
Wallingford,2015,27929997.29
Wallingford,2016,28017519.030000005
Wallingford,2017,27740370.609999996
Wallingford,2018,24918606.219999995
Waterbury,2004,129112621.02
Waterbury,2005,129404497.53999998
Waterbury,2006,141101021.79000002
Waterbury,2007,140233418.2
Waterbury,2008,151261672.45
Waterbury,2009,158931371.76000002
Waterbury,2010,176903355.96000004
Waterbury,2011,177895213.96
Waterbury,2012,172475617.56999996
Waterbury,2013,176922699.08
Waterbury,2014,187516408.07
Waterbury,2015,189841879.09000006
Waterbury,2016,196972701.75000006
Waterbury,2017,195789522.97999987
Waterbury,2018,191437226.78000006
Waterford,2004,1926036.53
Waterford,2005,2254594.07
Waterford,2006,2751730.3400000003
Waterford,2007,2958079.3
Waterford,2008,3949096.630000001
Waterford,2009,4155820.41
Waterford,2010,4222585.0
Waterford,2011,4099194.27
Waterford,2012,3957063.3599999994
Waterford,2013,3734503.410000001
Waterford,2014,3831550.11
Waterford,2015,3690796.6599999997
Waterford,2016,3381721.2600000007
Waterford,2017,2049283.9099999997
Waterford,2018,2273916.73
Watertown,2004,10861341.22
Watertown,2005,11440835.55
Watertown,2006,11374089.23
Watertown,2007,11885606.179999998
Watertown,2008,13284090.320000002
Watertown,2009,13748567.47
Watertown,2010,14275137.670000002
Watertown,2011,14596956.810000002
Watertown,2012,14627516.51
Watertown,2013,14093753.039999997
Watertown,2014,14098731.640000002
Watertown,2015,14921033.650000004
Watertown,2016,14636714.93
Watertown,2017,13910744.409999998
Watertown,2018,12717279.719999999
West Hartford,2004,13743364.629999999
West Hartford,2005,15739622.430000002
West Hartford,2006,17183838.419999998
West Hartford,2007,17961644.369999997
West Hartford,2008,22042245.679999996
West Hartford,2009,23993423.990000006
West Hartford,2010,25533545.21
West Hartford,2011,27442131.68
West Hartford,2012,26541668.11
West Hartford,2013,27806013.930000007
West Hartford,2014,28077516.50000001
West Hartford,2015,29324825.71
West Hartford,2016,30180333.55
West Hartford,2017,32573234.670000006
West Hartford,2018,29545992.779999994
West Haven,2004,44663822.42
West Haven,2005,44654337.48000002
West Haven,2006,46533786.38
West Haven,2007,47097680.05999999
West Haven,2008,50795568.92999999
West Haven,2009,54956609.180000015
West Haven,2010,55291020.31999999
West Haven,2011,53996400.21999999
West Haven,2012,53550847.50999998
West Haven,2013,54785709.739999995
West Haven,2014,56177044.929999985
West Haven,2015,56276838.38999999
West Haven,2016,59554862.800000034
West Haven,2017,56724837.88999999
West Haven,2018,56874572.07000001
Westbrook,2004,657464.14
Westbrook,2005,714332.49
Westbrook,2006,732606.5800000001
Westbrook,2007,719363.13
Westbrook,2008,894199.92
Westbrook,2009,785274.33
Westbrook,2010,990567.95
Westbrook,2011,708492.3400000001
Westbrook,2012,968468.18
Westbrook,2013,923830.46
Westbrook,2014,1096216.0699999998
Westbrook,2015,805348.41
Westbrook,2016,819661.6
Westbrook,2017,483807.07
Westbrook,2018,705364.52
Weston,2004,1368341.62
Weston,2005,1758870.5200000003
Weston,2006,1401116.41
Weston,2007,1899990.5300000003
Weston,2008,2149822.5300000003
Weston,2009,2048617.53
Weston,2010,2410560.24
Weston,2011,2452775.7699999996
Weston,2012,2181709.71
Weston,2013,2053512.6800000002
Weston,2014,2421012.0
Weston,2015,2643443.2399999998
Weston,2016,2495949.29
Weston,2017,1773322.15
Weston,2018,1585758.7
Westport,2004,2862687.48
Westport,2005,3114919.1399999997
Westport,2006,3442098.2899999996
Westport,2007,3653305.019999999
Westport,2008,4416369.15
Westport,2009,4428635.67
Westport,2010,5108799.34
Westport,2011,5496781.11
Westport,2012,4559395.960000001
Westport,2013,4346713.88
Westport,2014,4311559.580000001
Westport,2015,3922240.4200000004
Westport,2016,4624451.140000001
Westport,2017,2959902.3900000006
Westport,2018,2711300.7699999996
Wethersfield,2004,5883645.29
Wethersfield,2005,6904314.590000002
Wethersfield,2006,7519212.160000001
Wethersfield,2007,8096962.7
Wethersfield,2008,10277723.469999997
Wethersfield,2009,10642407.98
Wethersfield,2010,11169333.67
Wethersfield,2011,11394908.78
Wethersfield,2012,11492245.889999999
Wethersfield,2013,11273492.72
Wethersfield,2014,11802257.520000003
Wethersfield,2015,12830129.739999995
Wethersfield,2016,13097771.110000001
Wethersfield,2017,13617553.17
Wethersfield,2018,12546831.999999998
Wilton,2004,2328857.5
Wilton,2005,2777632.5599999996
Wilton,2006,3368787.93
Wilton,2007,3501206.1500000004
Wilton,2008,4122828.3000000003
Wilton,2009,4420424.720000001
Wilton,2010,3934386.5299999993
Wilton,2011,4236837.89
Wilton,2012,3814186.5500000003
Wilton,2013,3411928.53
Wilton,2014,3755535.53
Wilton,2015,3981952.5700000008
Wilton,2016,3906151.85
Wilton,2017,3030650.24
Wilton,2018,3365414.6599999997
Winchester,2004,7702341.529999999
Winchester,2005,8208935.550000001
Winchester,2006,8825554.100000001
Winchester,2007,9026940.21
Winchester,2008,9734405.739999998
Winchester,2009,9639207.560000002
Winchester,2010,10567233.3
Winchester,2011,10588747.739999998
Winchester,2012,10016302.389999999
Winchester,2013,11017811.050000003
Winchester,2014,11803663.52
Winchester,2015,11520813.779999997
Winchester,2016,12392698.899999999
Winchester,2017,11502039.270000001
Winchester,2018,11187580.690000001
Windham,2004,30111372.82
Windham,2005,30701094.810000002
Windham,2006,30965152.200000003
Windham,2007,31850137.47
Windham,2008,32627022.349999998
Windham,2009,33510034.490000002
Windham,2010,34617436.68000001
Windham,2011,35750167.230000004
Windham,2012,35761651.109999985
Windham,2013,35981337.69
Windham,2014,38281691.79000001
Windham,2015,41963202.42999999
Windham,2016,42479378.170000024
Windham,2017,39863860.28000002
Windham,2018,38444744.28000001
Windsor,2004,11424680.0
Windsor,2005,12571050.249999996
Windsor,2006,11689684.8
Windsor,2007,13013016.160000004
Windsor,2008,15497572.54
Windsor,2009,16387166.729999999
Windsor,2010,17284588.25
Windsor,2011,17102432.09
Windsor,2012,16799777.830000006
Windsor,2013,16772759.299999997
Windsor,2014,17300390.910000004
Windsor,2015,17689351.91
Windsor,2016,17458403.82
Windsor,2017,17616047.840000007
Windsor,2018,16865606.540000007
Windsor Locks,2004,3249102.94
Windsor Locks,2005,4061689.3500000006
Windsor Locks,2006,4392196.18
Windsor Locks,2007,4708754.41
Windsor Locks,2008,5758881.209999999
Windsor Locks,2009,6177223.119999999
Windsor Locks,2010,6635455.320000001
Windsor Locks,2011,6635344.269999999
Windsor Locks,2012,6899660.78
Windsor Locks,2013,7124856.11
Windsor Locks,2014,7530223.4399999995
Windsor Locks,2015,7998101.02
Windsor Locks,2016,7737137.469999999
Windsor Locks,2017,7545687.280000001
Windsor Locks,2018,7484216.409999999
Wolcott,2004,11739824.85
Wolcott,2005,12458556.83
Wolcott,2006,13030200.089999998
Wolcott,2007,13672881.509999998
Wolcott,2008,15145733.200000001
Wolcott,2009,15696727.119999997
Wolcott,2010,16079690.620000001
Wolcott,2011,16428413.830000004
Wolcott,2012,16614092.160000006
Wolcott,2013,15957144.120000003
Wolcott,2014,16038922.400000002
Wolcott,2015,16127570.879999997
Wolcott,2016,16262652.729999997
Wolcott,2017,15849446.490000002
Wolcott,2018,14084226.059999999
Woodstock,2004,5148133.63
Woodstock,2005,5259958.33
Woodstock,2006,5472678.17
Woodstock,2007,5494300.670000001
Woodstock,2008,6087630.730000001
Woodstock,2009,6296819.45
Woodstock,2010,6551519.0200000005
Woodstock,2011,6523355.07
Woodstock,2012,6489706.430000001
Woodstock,2013,6193709.28
Woodstock,2014,6289276.95
Woodstock,2015,6338905.069999999
Woodstock,2016,6378432.550000002
Woodstock,2017,6182634.090000002
Woodstock,2018,5744189.070000001
